NC(=O)C1CC(O)CN1,9,5,NC(O)C1CCC(O)C1,,F2
CC=O.O.O=CNc1ccccc1,13,6,CCO.O.OCNC1CCCCC1,,F2
CC=O.O.c1ccccc1,10,6,C1CCCCC1.CCO.O,,F2
CC=O.O,4,0,CCO.O,,F2
CC=O.NC=O.O,7,0,CCO.NCO.O,,F2
CC(=O)N1CCC(O)C1.c1ccccc1,15,11,C1CCCCC1.CC(O)C1CCC(O)C1,,F2
CC(=O)N1CCC(O)C1,9,5,CC(O)C1CCC(O)C1,,F2
CC(=O)N1CC(O)CC1C(N)=O,12,5,CC(O)C1CC(O)CC1C(N)O,,F2
CC(=O)N1CC(O)CC1C(N)=O.CC(N)=O,16,5,CC(N)O.CC(O)C1CC(O)CC1C(N)O,,F2
CC(N)=O.NC(=O)C1CC(O)CN1,13,5,CC(N)O.NC(O)C1CCC(O)C1,,F2
CC(N)=O.CC=O.NC=O.O,11,0,CC(N)O.CCO.NCO.O,,F2
CC(N)=O.CC=O.O,8,0,CC(N)O.CCO.O,,F2
CC(=O)N1CCC(O)C1.CC(N)=O,13,5,CC(N)O.CC(O)C1CCC(O)C1,,F2
CC(=O)N1CCC(O)C1.CC(=O)Nc1ccccc1,19,11,CC(O)C1CCC(O)C1.CC(O)NC1CCCCC1,,F2
CC(=O)Nc1ccccc1.CC=O.O,14,6,CC(O)NC1CCCCC1.CCO.O,,F2
CC(=O)Nc1cccc(NC=O)c1.CC=O.O,17,6,CC(O)NC1CCCC(NCO)C1.CCO.O,,F2
CC(=O)Nc1cccc(NC(=O)C2CC(O)CN2)c1,19,11,CC(O)NC1CCCC(NC(O)C2CCC(O)C2)C1,,F2
CC(=O)Nc1cccc(NC(=O)Cn2cn[nH]c2=O)c1,20,11,CC(O)NC1CCCC(NC(O)CC2CCCC2O)C1,Z1763387618,EM;MOL;F2
O=C(Cn1cn[nH]c1=O)Nc1ccccc1,16,11,OC(CC1CCCC1O)NC1CCCCC1,,F2
NC(=O)Cn1cn[nH]c1=O,10,5,NC(O)CC1CCCC1O,,F2
CC(N)=O.NC(=O)Cn1cn[nH]c1=O,14,5,CC(N)O.NC(O)CC1CCCC1O,,F2
CC(=O)Nc1cccc(NC(=O)c2cnnn2C)c1,19,11,CC(O)NC1CCCC(NC(O)C2CCCC2C)C1,Z1983036120,EM;MOL;F2
Cn1nncc1C(=O)Nc1ccccc1,15,11,CC1CCCC1C(O)NC1CCCCC1,,F2
O=C(Nc1ccccc1)c1cnn[nH]1,14,11,OC(NC1CCCCC1)C1CCCC1,,F2
NC(=O)c1cnn[nH]1,8,5,NC(O)C1CCCC1,,F2
Cn1nncc1C(N)=O,9,5,CC1CCCC1C(N)O,,F2
CC(N)=O.Cn1nncc1C(N)=O,13,5,CC(N)O.CC1CCCC1C(N)O,,F2
CC(N)=O.NC(=O)c1cnn[nH]1,12,5,CC(N)O.NC(O)C1CCCC1,,F2
CC(=O)Nc1cccc(NC(=O)c2cnn[nH]2)c1,18,11,CC(O)NC1CCCC(NC(O)C2CCCC2)C1,,F2
CCC1CC(C(=O)Nc2cccc(NC(C)=O)c2)CC(=O)N1,22,12,CCC1CC(O)CC(C(O)NC2CCCC(NC(C)O)C2)C1,Z1662792306,EM;MOL;F2
CC(=O)Nc1ccccc1.CCC1CCCC(=O)N1,19,12,CC(O)NC1CCCCC1.CCC1CCCC(O)C1,,F2
CCC1CCCC(=O)N1.c1ccccc1,15,12,C1CCCCC1.CCC1CCCC(O)C1,,F2
CCC1CCCC(=O)N1,9,6,CCC1CCCC(O)C1,,F2
CC(N)=O.CCC1CCCC(=O)N1,13,6,CC(N)O.CCC1CCCC(O)C1,,F2
CC(N)=O.CCC1CC(C(N)=O)CC(=O)N1,16,6,CC(N)O.CCC1CC(O)CC(C(N)O)C1,,F2
CCC1CC(C(N)=O)CC(=O)N1,12,6,CCC1CC(O)CC(C(N)O)C1,,F2
CCC1CC(C(=O)Nc2ccccc2)CC(=O)N1,18,12,CCC1CC(O)CC(C(O)NC2CCCCC2)C1,,F2
CCNC(=O)CC(=O)Nc1cccc(NC(C)=O)c1,19,6,CCNC(O)CC(O)NC1CCCC(NC(C)O)C1,Z1632455473,EM;MOL;F2
CC(N)=O.CCNC(=O)CC(N)=O,13,0,CC(N)O.CCNC(O)CC(N)O,,F2
CCNC(=O)CC(N)=O,9,0,CCNC(O)CC(N)O,,F2
CCNC(=O)CC(=O)Nc1ccccc1,15,6,CCNC(O)CC(O)NC1CCCCC1,,F2
CC(=O)Nc1cccc(NC(=O)c2nc(C)c(C)[nH]c2=O)c1,22,12,CC(O)NC1CCCC(NC(O)C2CC(C)C(C)CC2O)C1,Z1544832489,EM;MOL;F2
Cc1nc(C(=O)Nc2ccccc2)c(=O)[nH]c1C,18,12,CC1CC(O)C(C(O)NC2CCCCC2)CC1C,,F2
Cc1cnc(C(=O)Nc2ccccc2)c(=O)[nH]1,17,12,CC1CCC(C(O)NC2CCCCC2)C(O)C1,,F2
O=C(Nc1ccccc1)c1ncc[nH]c1=O,16,12,OC(NC1CCCCC1)C1CCCCC1O,,F2
O=c1cncc[nH]1.c1ccccc1,13,12,C1CCCCC1.OC1CCCCC1,,F2
O=c1cncc[nH]1,7,6,OC1CCCCC1,,F2
NC(=O)c1ncc[nH]c1=O,10,6,NC(O)C1CCCCC1O,,F2
Cc1cncc(=O)[nH]1.c1ccccc1,14,12,C1CCCCC1.CC1CCCC(O)C1,,F2
Cc1cncc(=O)[nH]1,8,6,CC1CCCC(O)C1,,F2
Cc1cnc(C(N)=O)c(=O)[nH]1,11,6,CC1CCC(C(N)O)C(O)C1,,F2
Cc1ncc(=O)[nH]c1C.c1ccccc1,15,12,C1CCCCC1.CC1CCC(O)CC1C,,F2
Cc1c[nH]c(=O)cn1.c1ccccc1,14,12,C1CCCCC1.CC1CCC(O)CC1,,F2
Cc1c[nH]c(=O)cn1,8,6,CC1CCC(O)CC1,,F2
Cc1ncc(=O)[nH]c1C,9,6,CC1CCC(O)CC1C,,F2
Cc1nc(C(N)=O)c(=O)[nH]c1C,12,6,CC1CC(O)C(C(N)O)CC1C,,F2
Cc1c[nH]c(=O)c(C(N)=O)n1,11,6,CC1CCC(O)C(C(N)O)C1,,F2
Cc1c[nH]c(=O)c(C(=O)Nc2ccccc2)n1,17,12,CC1CCC(O)C(C(O)NC2CCCCC2)C1,,F2
CC(N)=O.Cc1nc(C(N)=O)c(=O)[nH]c1C,16,6,CC(N)O.CC1CC(O)C(C(N)O)CC1C,,F2
CC(N)=O.Cc1cnc(C(N)=O)c(=O)[nH]1,15,6,CC(N)O.CC1CCC(C(N)O)C(O)C1,,F2
CC(N)=O.NC(=O)c1ncc[nH]c1=O,14,6,CC(N)O.NC(O)C1CCCCC1O,,F2
CC(N)=O.O=c1cncc[nH]1,11,6,CC(N)O.OC1CCCCC1,,F2
CC(N)=O.Cc1cncc(=O)[nH]1,12,6,CC(N)O.CC1CCCC(O)C1,,F2
CC(N)=O.Cc1ncc(=O)[nH]c1C,13,6,CC(N)O.CC1CCC(O)CC1C,,F2
CC(N)=O.Cc1c[nH]c(=O)cn1,12,6,CC(N)O.CC1CCC(O)CC1,,F2
CC(N)=O.Cc1c[nH]c(=O)c(C(N)=O)n1,15,6,CC(N)O.CC1CCC(O)C(C(N)O)C1,,F2
CC(=O)Nc1ccccc1.Cc1ncc(=O)[nH]c1C,19,12,CC(O)NC1CCCCC1.CC1CCC(O)CC1C,,F2
CC(=O)Nc1ccccc1.Cc1cncc(=O)[nH]1,18,12,CC(O)NC1CCCCC1.CC1CCCC(O)C1,,F2
CC(=O)Nc1ccccc1.O=c1cncc[nH]1,17,12,CC(O)NC1CCCCC1.OC1CCCCC1,,F2
CC(=O)Nc1ccccc1.Cc1c[nH]c(=O)cn1,18,12,CC(O)NC1CCCCC1.CC1CCC(O)CC1,,F2
CC(=O)Nc1cccc(NC(=O)c2ncc(C)[nH]c2=O)c1,21,12,CC(O)NC1CCCC(NC(O)C2CCC(C)CC2O)C1,,F2
CC(=O)Nc1cccc(NC(=O)c2ncc[nH]c2=O)c1,20,12,CC(O)NC1CCCC(NC(O)C2CCCCC2O)C1,,F2
CC(=O)Nc1cccc(NC(=O)c2nc(C)c[nH]c2=O)c1,21,12,CC(O)NC1CCCC(NC(O)C2CC(C)CCC2O)C1,,F2
CC(=O)Nc1cccc(NC(=O)C2CCc3nnc(C)n3C2)c1,23,15,CC(O)NC1CCCC(NC(O)C2CCC3CCC(C)C3C2)C1,Z1494945007,EM;MOL;F2
Cc1nnc2n1CC(C(=O)Nc1ccccc1)CC2,19,15,CC1CCC2CCC(C(O)NC3CCCCC3)CC12,,F2
O=C(Nc1ccccc1)C1CCc2nncn2C1,18,15,OC(NC1CCCCC1)C1CCC2CCCC2C1,,F2
NC(=O)C1CCc2nncn2C1,12,9,NC(O)C1CCC2CCCC2C1,,F2
Cc1nnc2n1CCCC2.c1ccccc1,16,15,C1CCCCC1.CC1CCC2CCCCC12,,F2
Cc1nnc2n1CCCC2,10,9,CC1CCC2CCCCC12,,F2
Cc1nnc2n1CC(C(N)=O)CC2,13,9,CC1CCC2CCC(C(N)O)CC12,,F2
CC(N)=O.Cc1nnc2n1CC(C(N)=O)CC2,17,9,CC(N)O.CC1CCC2CCC(C(N)O)CC12,,F2
CC(N)=O.NC(=O)C1CCc2nncn2C1,16,9,CC(N)O.NC(O)C1CCC2CCCC2C1,,F2
CC(N)=O.Cc1nnc2n1CCCC2,14,9,CC(N)O.CC1CCC2CCCCC12,,F2
CC(=O)Nc1ccccc1.Cc1nnc2n1CCCC2,20,15,CC(O)NC1CCCCC1.CC1CCC2CCCCC12,,F2
CC(=O)Nc1cccc(NC(=O)C2CCc3nncn3C2)c1,22,15,CC(O)NC1CCCC(NC(O)C2CCC3CCCC3C2)C1,Z2212081360,EM;MOL;F2
CC(=O)Nc1cccc(NC(=O)c2cc(C(N)=O)cn2C)c1,22,11,CC(O)NC1CCCC(NC(O)C2CC(C(N)O)CC2C)C1,Z1389072794,EM;MOL;F2
Cn1cc(C(N)=O)cc1C(=O)Nc1ccccc1,18,11,CC1CC(C(N)O)CC1C(O)NC1CCCCC1,,F2
NC(=O)c1c[nH]c(C(=O)Nc2ccccc2)c1,17,11,NC(O)C1CCC(C(O)NC2CCCCC2)C1,,F2
O=C(Nc1ccccc1)c1ccc[nH]1,14,11,OC(NC1CCCCC1)C1CCCC1,,F2
c1cc[nH]c1.c1ccccc1,11,11,C1CCCC1.C1CCCCC1,,F2
c1cc[nH]c1,5,5,C1CCCC1,,F2
NC(=O)c1ccc[nH]1,8,5,NC(O)C1CCCC1,,F2
NC(=O)c1cc[nH]c1.c1ccccc1,14,11,C1CCCCC1.NC(O)C1CCCC1,,F2
NC(=O)c1cc[nH]c1,8,5,NC(O)C1CCCC1,,F2
NC(=O)c1c[nH]c(C(N)=O)c1,11,5,NC(O)C1CCC(C(N)O)C1,,F2
C.NC=O.O=CNc1ccccc1,13,6,C.NCO.OCNC1CCCCC1,,F2
C.NC=O.c1ccccc1,10,6,C.C1CCCCC1.NCO,,F2
C.NC=O.NC=O,7,0,C.NCO.NCO,,F2
Cn1cccc1C(=O)Nc1ccccc1,15,11,CC1CCCC1C(O)NC1CCCCC1,,F2
Cn1cccc1.c1ccccc1,12,11,C1CCCCC1.CC1CCCC1,,F2
Cn1cccc1,6,5,CC1CCCC1,,F2
Cn1cccc1C(N)=O,9,5,CC1CCCC1C(N)O,,F2
Cn1ccc(C(N)=O)c1.c1ccccc1,15,11,C1CCCCC1.CC1CCC(C(N)O)C1,,F2
Cn1ccc(C(N)=O)c1,9,5,CC1CCC(C(N)O)C1,,F2
Cn1cc(C(N)=O)cc1C(N)=O,12,5,CC1CC(C(N)O)CC1C(N)O,,F2
CC(N)=O.Cn1cc(C(N)=O)cc1C(N)=O,16,5,CC(N)O.CC1CC(C(N)O)CC1C(N)O,,F2
CC(N)=O.NC(=O)c1c[nH]c(C(N)=O)c1,15,5,CC(N)O.NC(O)C1CCC(C(N)O)C1,,F2
CC(N)=O.NC(=O)c1ccc[nH]1,12,5,CC(N)O.NC(O)C1CCCC1,,F2
CC(N)=O.c1cc[nH]c1,9,5,C1CCCC1.CC(N)O,,F2
CC(N)=O.NC(=O)c1cc[nH]c1,12,5,CC(N)O.NC(O)C1CCCC1,,F2
C.CC(N)=O.NC=O.NC=O,11,0,C.CC(N)O.NCO.NCO,,F2
CC(N)=O.Cn1cccc1C(N)=O,13,5,CC(N)O.CC1CCCC1C(N)O,,F2
CC(N)=O.Cn1cccc1,10,5,CC(N)O.CC1CCCC1,,F2
CC(N)=O.Cn1ccc(C(N)=O)c1,13,5,CC(N)O.CC1CCC(C(N)O)C1,,F2
CC(=O)Nc1ccccc1.Cn1ccc(C(N)=O)c1,19,11,CC(O)NC1CCCCC1.CC1CCC(C(N)O)C1,,F2
CC(=O)Nc1ccccc1.NC(=O)c1cc[nH]c1,18,11,CC(O)NC1CCCCC1.NC(O)C1CCCC1,,F2
CC(=O)Nc1ccccc1.c1cc[nH]c1,15,11,C1CCCC1.CC(O)NC1CCCCC1,,F2
C.CC(=O)Nc1ccccc1.NC=O,14,6,C.CC(O)NC1CCCCC1.NCO,,F2
CC(=O)Nc1ccccc1.Cn1cccc1,16,11,CC(O)NC1CCCCC1.CC1CCCC1,,F2
C.CC(=O)Nc1cccc(NC=O)c1.NC=O,17,6,C.CC(O)NC1CCCC(NCO)C1.NCO,,F2
CC(=O)Nc1cccc(NC(=O)c2cccn2C)c1,19,11,CC(O)NC1CCCC(NC(O)C2CCCC2C)C1,,F2
CC(=O)Nc1cccc(NC(=O)c2ccc[nH]2)c1,18,11,CC(O)NC1CCCC(NC(O)C2CCCC2)C1,,F2
CC(=O)Nc1cccc(NC(=O)c2cc(C(N)=O)c[nH]2)c1,21,11,CC(O)NC1CCCC(NC(O)C2CCC(C(N)O)C2)C1,,F2
CC(=O)Nc1cccc(NC(=O)c2c[nH]c(=O)n(C)c2=O)c1,22,12,CC(O)NC1CCCC(NC(O)C2CCC(O)C(C)C2O)C1,Z1362266318,EM;MOL;F2
Cn1c(=O)[nH]cc(C(=O)Nc2ccccc2)c1=O,18,12,CC1C(O)CCC(C(O)NC2CCCCC2)C1O,,F2
Cn1c(=O)[nH]cc(C(N)=O)c1=O,12,6,CC1C(O)CCC(C(N)O)C1O,,F2
CC(N)=O.Cn1c(=O)[nH]cc(C(N)=O)c1=O,16,6,CC(N)O.CC1C(O)CCC(C(N)O)C1O,,F2
CC(=O)Nc1cccc(NC(=O)CCc2nnc[nH]2)c1,20,11,CC(O)NC1CCCC(NC(O)CCC2CCCC2)C1,Z1348336298,EM;MOL;F2
O=C(CCc1nnc[nH]1)Nc1ccccc1,16,11,OC(CCC1CCCC1)NC1CCCCC1,,F2
NC(=O)CCc1nnc[nH]1,10,5,NC(O)CCC1CCCC1,,F2
CC(N)=O.NC(=O)CCc1nnc[nH]1,14,5,CC(N)O.NC(O)CCC1CCCC1,,F2
CC(=O)Nc1cccc(NC(=O)C(C)c2cnn(C)c2)c1,21,11,CC(O)NC1CCCC(NC(O)C(C)C2CCC(C)C2)C1,Z1347702334,EM;MOL;F2
CC(C(=O)Nc1ccccc1)c1cnn(C)c1,17,11,CC(C(O)NC1CCCCC1)C1CCC(C)C1,,F2
CC(C(N)=O)c1cnn(C)c1,11,5,CC(C(N)O)C1CCC(C)C1,,F2
CC(C(N)=O)c1cn[nH]c1,10,5,CC(C(N)O)C1CCCC1,,F2
CC(C(=O)Nc1ccccc1)c1cn[nH]c1,16,11,CC(C(O)NC1CCCCC1)C1CCCC1,,F2
CC(C(N)=O)c1cnn(C)c1.CC(N)=O,15,5,CC(C(N)O)C1CCC(C)C1.CC(N)O,,F2
CC(C(N)=O)c1cn[nH]c1.CC(N)=O,14,5,CC(C(N)O)C1CCCC1.CC(N)O,,F2
CC(=O)Nc1cccc(NC(=O)C(C)c2cn[nH]c2)c1,20,11,CC(O)NC1CCCC(NC(O)C(C)C2CCCC2)C1,,F2
CC(=O)Nc1cccc(NC(=O)C2CCN(C(C)=O)C2)c1,21,11,CC(O)NC1CCCC(NC(O)C2CCC(C(C)O)C2)C1,Z1343500956,EM;MOL;F2
CC(=O)N1CCC(C(=O)Nc2ccccc2)C1,17,11,CC(O)C1CCC(C(O)NC2CCCCC2)C1,,F2
CC(=O)N1CCC(C(N)=O)C1,11,5,CC(O)C1CCC(C(N)O)C1,,F2
CC(=O)N1CCC(C(N)=O)C1.CC(N)=O,15,5,CC(N)O.CC(O)C1CCC(C(N)O)C1,,F2
CC(=O)Nc1cccc(NC(=O)c2c(C)noc2C(F)F)c1,22,11,CC(O)NC1CCCC(NC(O)C2C(C)CCC2C(F)F)C1,Z1312552996,EM;MOL;F2
Cc1noc(C(F)F)c1C(=O)Nc1ccccc1,18,11,CC1CCC(C(F)F)C1C(O)NC1CCCCC1,,F2
O=C(Nc1ccccc1)c1cnoc1C(F)F,17,11,OC(NC1CCCCC1)C1CCCC1C(F)F,,F2
FC(F)c1ccno1.c1ccccc1,14,11,C1CCCCC1.FC(F)C1CCCC1,,F2
FC(F)c1ccno1,8,5,FC(F)C1CCCC1,,F2
NC(=O)c1cnoc1C(F)F,11,5,NC(O)C1CCCC1C(F)F,,F2
Cc1cc(C(F)F)on1.c1ccccc1,15,11,C1CCCCC1.CC1CCC(C(F)F)C1,,F2
Cc1cc(C(F)F)on1,9,5,CC1CCC(C(F)F)C1,,F2
Cc1noc(C(F)F)c1C(N)=O,12,5,CC1CCC(C(F)F)C1C(N)O,,F2
CC(N)=O.Cc1noc(C(F)F)c1C(N)=O,16,5,CC(N)O.CC1CCC(C(F)F)C1C(N)O,,F2
CC(N)=O.NC(=O)c1cnoc1C(F)F,15,5,CC(N)O.NC(O)C1CCCC1C(F)F,,F2
CC(N)=O.FC(F)c1ccno1,12,5,CC(N)O.FC(F)C1CCCC1,,F2
CC(N)=O.Cc1cc(C(F)F)on1,13,5,CC(N)O.CC1CCC(C(F)F)C1,,F2
CC(=O)Nc1ccccc1.Cc1cc(C(F)F)on1,19,11,CC(O)NC1CCCCC1.CC1CCC(C(F)F)C1,,F2
CC(=O)Nc1ccccc1.FC(F)c1ccno1,18,11,CC(O)NC1CCCCC1.FC(F)C1CCCC1,,F2
CC(=O)Nc1cccc(NC(=O)c2cnoc2C(F)F)c1,21,11,CC(O)NC1CCCC(NC(O)C2CCCC2C(F)F)C1,,F2
CC(=O)Nc1cccc(NC(=O)c2oc(C)nc2C)c1,20,11,CC(O)NC1CCCC(NC(O)C2CC(C)CC2C)C1,Z1269525161,EM;MOL;F2
Cc1nc(C)c(C(=O)Nc2ccccc2)o1,16,11,CC1CC(C)C(C(O)NC2CCCCC2)C1,,F2
Cc1ncc(C(=O)Nc2ccccc2)o1,15,11,CC1CCC(C(O)NC2CCCCC2)C1,,F2
Cc1ncco1.c1ccccc1,12,11,C1CCCCC1.CC1CCCC1,,F2
Cc1ncco1,6,5,CC1CCCC1,,F2
Cc1ncc(C(N)=O)o1,9,5,CC1CCC(C(N)O)C1,,F2
Cc1coc(C)n1.c1ccccc1,13,11,C1CCCCC1.CC1CCC(C)C1,,F2
Cc1coc(C)n1,7,5,CC1CCC(C)C1,,F2
Cc1nc(C)c(C(N)=O)o1,10,5,CC1CC(C)C(C(N)O)C1,,F2
CC(N)=O.Cc1nc(C)c(C(N)=O)o1,14,5,CC(N)O.CC1CC(C)C(C(N)O)C1,,F2
CC(N)=O.Cc1ncc(C(N)=O)o1,13,5,CC(N)O.CC1CCC(C(N)O)C1,,F2
CC(N)=O.Cc1ncco1,10,5,CC(N)O.CC1CCCC1,,F2
CC(N)=O.Cc1coc(C)n1,11,5,CC(N)O.CC1CCC(C)C1,,F2
CC(=O)Nc1ccccc1.Cc1coc(C)n1,17,11,CC(O)NC1CCCCC1.CC1CCC(C)C1,,F2
CC(=O)Nc1ccccc1.Cc1ncco1,16,11,CC(O)NC1CCCCC1.CC1CCCC1,,F2
CC(=O)Nc1cccc(NC(=O)c2cnc(C)o2)c1,19,11,CC(O)NC1CCCC(NC(O)C2CCC(C)C2)C1,,F2
CC(=O)Nc1cccc(NC(=O)c2nnn(C)c2C)c1,20,11,CC(O)NC1CCCC(NC(O)C2CCC(C)C2C)C1,Z1259460844,EM;MOL;F2
Cc1c(C(=O)Nc2ccccc2)nnn1C,16,11,CC1CCC(C(O)NC2CCCCC2)C1C,,F2
Cn1cc(C(=O)Nc2ccccc2)nn1,15,11,CC1CCC(C(O)NC2CCCCC2)C1,,F2
Cn1cc(C(N)=O)nn1,9,5,CC1CCC(C(N)O)C1,,F2
Cc1cnnn1C.c1ccccc1,13,11,C1CCCCC1.CC1CCCC1C,,F2
Cc1cnn[nH]1.c1ccccc1,12,11,C1CCCCC1.CC1CCCC1,,F2
Cc1cnn[nH]1,6,5,CC1CCCC1,,F2
Cc1cnnn1C,7,5,CC1CCCC1C,,F2
Cc1c(C(N)=O)nnn1C,10,5,CC1CCC(C(N)O)C1C,,F2
Cc1[nH]nnc1C(N)=O,9,5,CC1CCCC1C(N)O,,F2
Cc1[nH]nnc1C(=O)Nc1ccccc1,15,11,CC1CCCC1C(O)NC1CCCCC1,,F2
CC(N)=O.Cc1c(C(N)=O)nnn1C,14,5,CC(N)O.CC1CCC(C(N)O)C1C,,F2
CC(N)=O.Cn1cc(C(N)=O)nn1,13,5,CC(N)O.CC1CCC(C(N)O)C1,,F2
CC(N)=O.Cc1cnnn1C,11,5,CC(N)O.CC1CCCC1C,,F2
CC(N)=O.Cc1cnn[nH]1,10,5,CC(N)O.CC1CCCC1,,F2
CC(N)=O.Cc1[nH]nnc1C(N)=O,13,5,CC(N)O.CC1CCCC1C(N)O,,F2
CC(=O)Nc1ccccc1.Cc1cnnn1C,17,11,CC(O)NC1CCCCC1.CC1CCCC1C,,F2
CC(=O)Nc1ccccc1.Cc1cnn[nH]1,16,11,CC(O)NC1CCCCC1.CC1CCCC1,,F2
CC(=O)Nc1cccc(NC(=O)c2nn[nH]c2C)c1,19,11,CC(O)NC1CCCC(NC(O)C2CCCC2C)C1,,F2
CC(=O)Nc1cccc(NC(=O)c2cn(C)nn2)c1,19,11,CC(O)NC1CCCC(NC(O)C2CCC(C)C2)C1,Z2142275498,EM;MOL;F2
CC(=O)Nc1cccc(NC(=O)c2c(C)cc(C)[nH]c2=O)c1,22,12,CC(O)NC1CCCC(NC(O)C2C(C)CC(C)CC2O)C1,Z223883730,EM;MOL;F2
Cc1cc(C)c(C(=O)Nc2ccccc2)c(=O)[nH]1,18,12,CC1CC(C)C(C(O)NC2CCCCC2)C(O)C1,,F2
Cc1cc[nH]c(=O)c1C(=O)Nc1ccccc1,17,12,CC1CCCC(O)C1C(O)NC1CCCCC1,,F2
Cc1cc[nH]c(=O)c1.c1ccccc1,14,12,C1CCCCC1.CC1CCCC(O)C1,,F2
Cc1cc[nH]c(=O)c1,8,6,CC1CCCC(O)C1,,F2
Cc1cc[nH]c(=O)c1C(N)=O,11,6,CC1CCCC(O)C1C(N)O,,F2
Cc1cc(C)[nH]c(=O)c1.c1ccccc1,15,12,C1CCCCC1.CC1CC(C)CC(O)C1,,F2
Cc1cc(C)[nH]c(=O)c1,9,6,CC1CC(C)CC(O)C1,,F2
Cc1cc(C)c(C(N)=O)c(=O)[nH]1,12,6,CC1CC(C)C(C(N)O)C(O)C1,,F2
CC(N)=O.Cc1cc(C)c(C(N)=O)c(=O)[nH]1,16,6,CC(N)O.CC1CC(C)C(C(N)O)C(O)C1,,F2
CC(N)=O.Cc1cc[nH]c(=O)c1C(N)=O,15,6,CC(N)O.CC1CCCC(O)C1C(N)O,,F2
CC(N)=O.Cc1cc[nH]c(=O)c1,12,6,CC(N)O.CC1CCCC(O)C1,,F2
CC(N)=O.Cc1cc(C)[nH]c(=O)c1,13,6,CC(N)O.CC1CC(C)CC(O)C1,,F2
CC(=O)Nc1ccccc1.Cc1cc(C)[nH]c(=O)c1,19,12,CC(O)NC1CCCCC1.CC1CC(C)CC(O)C1,,F2
CC(=O)Nc1ccccc1.Cc1cc[nH]c(=O)c1,18,12,CC(O)NC1CCCCC1.CC1CCCC(O)C1,,F2
CC(=O)Nc1cccc(NC(=O)c2c(C)cc[nH]c2=O)c1,21,12,CC(O)NC1CCCC(NC(O)C2C(C)CCCC2O)C1,,F2
CC(=O)Nc1cccc(NC(=O)C2CC3COCC(C2)C3=O)c1,23,15,CC(O)NC1CCCC(NC(O)C2CC3CCCC(C2)C3O)C1,Z1245843748,EM;MOL;F2
O=C(Nc1ccccc1)C1CC2COCC(C1)C2=O,19,15,OC(NC1CCCCC1)C1CC2CCCC(C1)C2O,,F2
O=C1C2CCCC1COC2.c1ccccc1,16,15,C1CCCCC1.OC1C2CCCC1CCC2,,F2
O=C1C2CCCC1COC2,10,9,OC1C2CCCC1CCC2,,F2
NC(=O)C1CC2COCC(C1)C2=O,13,9,NC(O)C1CC2CCCC(C1)C2O,,F2
CC(N)=O.NC(=O)C1CC2COCC(C1)C2=O,17,9,CC(N)O.NC(O)C1CC2CCCC(C1)C2O,,F2
CC(N)=O.O=C1C2CCCC1COC2,14,9,CC(N)O.OC1C2CCCC1CCC2,,F2
CC(=O)Nc1ccccc1.O=C1C2CCCC1COC2,20,15,CC(O)NC1CCCCC1.OC1C2CCCC1CCC2,,F2
CC(=O)Nc1cccc(NC(=O)C(O)C2CCOCC2)c1,21,12,CC(O)NC1CCCC(NC(O)C(O)C2CCCCC2)C1,Z1230465168,EM;MOL;F2
O=C(Nc1ccccc1)C(O)C1CCOCC1,17,12,OC(NC1CCCCC1)C(O)C1CCCCC1,,F2
NC(=O)C(O)C1CCOCC1,11,6,NC(O)C(O)C1CCCCC1,,F2
CC(N)=O.NC(=O)C(O)C1CCOCC1,15,6,CC(N)O.NC(O)C(O)C1CCCCC1,,F2
CC(=O)Nc1cccc(NC(=O)C2CC3CCC2O3)c1,20,13,CC(O)NC1CCCC(NC(O)C2CC3CCC2C3)C1,Z1198342243,EM;MOL;F2
O=C(Nc1ccccc1)C1CC2CCC1O2,16,13,OC(NC1CCCCC1)C1CC2CCC1C2,,F2
C1CC2CCC1O2.c1ccccc1,13,13,C1CC2CCC1C2.C1CCCCC1,,F2
C1CC2CCC1O2,7,7,C1CC2CCC1C2,,F2
NC(=O)C1CC2CCC1O2,10,7,NC(O)C1CC2CCC1C2,,F2
CC(N)=O.NC(=O)C1CC2CCC1O2,14,7,CC(N)O.NC(O)C1CC2CCC1C2,,F2
C1CC2CCC1O2.CC(N)=O,11,7,C1CC2CCC1C2.CC(N)O,,F2
C1CC2CCC1O2.CC(=O)Nc1ccccc1,17,13,C1CC2CCC1C2.CC(O)NC1CCCCC1,,F2
CC(=O)Nc1cccc(NC(=O)CCn2cc[nH]c(=O)c2=O)c1,23,12,CC(O)NC1CCCC(NC(O)CCC2CCCC(O)C2O)C1,Z1085141398,EM;MOL;F2
O=C(CCn1cc[nH]c(=O)c1=O)Nc1ccccc1,19,12,OC(CCC1CCCC(O)C1O)NC1CCCCC1,,F2
O=c1[nH]cc[nH]c1=O.c1ccccc1,14,12,C1CCCCC1.OC1CCCCC1O,,F2
O=c1[nH]cc[nH]c1=O,8,6,OC1CCCCC1O,,F2
NC(=O)CCn1cc[nH]c(=O)c1=O,13,6,NC(O)CCC1CCCC(O)C1O,,F2
CC(N)=O.NC(=O)CCn1cc[nH]c(=O)c1=O,17,6,CC(N)O.NC(O)CCC1CCCC(O)C1O,,F2
CC(N)=O.O=c1[nH]cc[nH]c1=O,12,6,CC(N)O.OC1CCCCC1O,,F2
CC(=O)Nc1ccccc1.O=c1[nH]cc[nH]c1=O,18,12,CC(O)NC1CCCCC1.OC1CCCCC1O,,F2
